month,count,rank,word,frequency
2023-01,397,10,youtu,8
2023-01,397,11,be,8
2023-01,397,12,김치,7
2023-01,397,13,아침,7
2023-01,397,14,기사,7
2023-01,397,15,한국,7
2023-01,397,16,나이,7
2023-01,397,17,하루,6
2023-01,397,18,스토어,6
2023-01,397,19,가격,6
2023-01,397,20,대한민국,6
2023-02,425,1,코인,18
2023-02,425,2,비트,18
2023-02,425,3,사람,15
2023-02,425,4,건가,15
2023-02,425,5,하나,12
2023-02,425,6,상장,12
2023-02,425,7,youtu,12
2023-02,425,8,be,12
2023-02,425,9,ai,11
2023-02,425,10,보고,10
2023-02,425,11,석우,9
2023-02,425,12,dcinside,9
2023-02,425,13,여자,8
2023-02,425,14,거지,8
2023-02,425,15,사실,8
2023-02,425,16,게임,8
2023-02,425,17,이유,7
2023-02,425,18,버튜버,7
2023-02,425,19,youtube,7
2023-02,425,20,아이,6
2023-03,436,1,비트,33
2023-03,436,2,코인,32
2023-03,436,3,youtu,16
2023-03,436,4,be,16
2023-03,436,5,게임,14
2023-03,436,6,사람,12
2023-03,436,7,이번,12
2023-03,436,8,비트코인,11
2023-03,436,9,상장,11
2023-03,436,10,베트남,11
2023-03,436,11,여자,10
2023-03,436,12,자산,10
2023-03,436,13,루나,10
2023-03,436,14,레이싱,9
2023-03,436,15,마스크,9
2023-03,436,16,석우,9
2023-03,436,17,한국,9
2023-03,436,18,usdc,9
2023-03,436,19,세상,8
2023-03,436,20,nft,8
2023-04,404,1,비트,28
2023-04,404,2,코인,27
2023-04,404,3,사람,17
2023-04,404,4,여자,16
2023-04,404,5,하나,14
2023-04,404,6,사기,11
2023-04,404,7,석우,10
2023-04,404,8,알트,10
2023-04,404,9,이유,9
2023-04,404,10,해외,9
2023-04,404,11,보고,9
2023-04,404,12,건가,8
2023-04,404,13,존귀,7
2023-04,404,14,자살,7
2023-04,404,15,갤러리,7
2023-04,404,16,전쟁,7
2023-04,404,17,상장,7
2023-04,404,18,섹스,6
2023-04,404,19,사이트,6
2023-04,404,20,사진,6
2023-05,219,1,여자,16
2023-05,219,2,코인,16
2023-05,219,3,남자,13
2023-05,219,4,비트,10
2023-05,219,5,게임,10
2023-05,219,6,위메이드,10
2023-05,219,7,남국,8
2023-05,219,8,학회,8
2023-05,219,9,수이,8
2023-05,219,10,메타,7
2023-05,219,11,버스,7
2023-05,219,12,youtu,7
2023-05,219,13,be,7
2023-05,219,14,한국,6
2023-05,219,15,자기,6
2023-05,219,16,사람,6
2023-05,219,17,하나,6
2023-05,219,18,믹스,6
2023-05,219,19,token,6
2023-05,219,20,존귀,5
2023-06,179,1,코인,17
2023-06,179,2,여자,10
2023-06,179,3,youtu,10
2023-06,179,4,be,10
2023-06,179,5,사람,9
2023-06,179,6,메이플,7
2023-06,179,7,비트,7
2023-06,179,8,하나,6
2023-06,179,9,하루,6
2023-06,179,10,주식,6
2023-06,179,11,결혼,6
2023-06,179,12,트위터,5
2023-06,179,13,와인,5
2023-06,179,14,갤러리,4
2023-06,179,15,미션,4
2023-06,179,16,임파,4
2023-06,179,17,크루즈,4
2023-06,179,18,건가,4
2023-06,179,19,남자,4
2023-06,179,20,인생,4
2023-07,257,1,코인,21
2023-07,257,2,여자,11
2023-07,257,3,비트,11
2023-07,257,4,리플,11
2023-07,257,5,하나,10
2023-07,257,6,사람,10
2023-07,257,7,알트,8
2023-07,257,8,남자,8
2023-07,257,9,스톰,7
2023-07,257,10,프로,6
2023-07,257,11,보고,6
2023-07,257,12,youtube,6
2023-07,257,13,석우,5
2023-07,257,14,갤러리,5
2023-07,257,15,이번,5
2023-07,257,16,dcinside,5
2023-07,257,17,pt,5
2023-07,257,18,buzz,5
2023-07,257,19,지구,4
2023-07,257,20,거래소,4
2023-08,265,1,버거,20
2023-08,265,2,비트,16
2023-08,265,3,사람,16
2023-08,265,4,youtube,13
2023-08,265,5,동네,11
2023-08,265,6,건가,11
2023-08,265,7,보고,10
2023-08,265,8,하나,10
2023-08,265,9,코인,9
2023-08,265,10,햄버거,9
2023-08,265,11,남자,9
2023-08,265,12,to,9
2023-08,265,13,한국,8
2023-08,265,14,어디,6
2023-08,265,15,이브,6
2023-08,265,16,가이즈,6
2023-08,265,17,마리,6
2023-08,265,18,여자,6
2023-08,265,19,사고,6
2023-08,265,20,요새,6
2023-09,241,1,달러,16
2023-09,241,2,사람,15
2023-09,241,3,여자,11
2023-09,241,4,youtu,11
2023-09,241,5,be,11
2023-09,241,6,하나,10
2023-09,241,7,youtube,9
2023-09,241,8,서울,8
2023-09,241,9,watch,8
2023-09,241,10,석우,7
2023-09,241,11,ng,6
