date,open,high,low,close,volume
2024-12-19,206.74,212.1,186.89,193.75,393898.442
2024-12-18,223.18,225.9,204.65,206.4,334609.249
2024-12-17,216.24,228.95,211.46,223.14,329417.428
2024-12-16,224.26,227.37,213.13,216.15,295256.173
2024-12-15,219.84,225.36,215.63,224.1,138429.348
2024-12-14,224.72,227.4,215.06,219.82,130821.429
2024-12-13,226.9,228.35,220.71,224.82,204673.496
2024-12-12,227.5,234.66,225.77,227.01,217524.537
2024-12-11,213.77,230.73,211.74,227.39,262797.226
2024-12-10,216.8,220.83,203.37,213.75,570774.619
2024-12-09,237.37,237.39,205.21,216.93,510742.265
2024-12-08,238.44,241.74,233.2,237.22,183405.219
2024-12-07,237.31,243.81,234.97,238.36,209613.236
2024-12-06,236.03,246.98,231.23,237.15,493330.819
2024-12-05,229.57,244.98,221.5,236.01,771828.126
2024-12-04,234.42,241.04,224.87,229.5,546218.334
2024-12-03,225.84,239.73,215.18,234.14,672899.156
2024-12-02,237.05,238.36,219.94,225.91,398353.24
2024-12-01,237.72,239.98,234.31,237.04,176108.864
2024-11-30,243.44,245.41,237.66,237.76,185600.451
2024-11-29,237.75,246.97,236.74,243.44,208730.527
2024-11-28,242.15,245.48,232.98,237.72,214536.741
2024-11-27,230.87,243.59,227.72,242.27,273626.927
2024-11-26,234.06,239.79,222.22,230.75,298213.169
2024-11-25,252.87,256.76,231.61,234.25,267543.773
2024-11-24,254.95,259.9,241.59,252.88,281538.978
2024-11-23,256.99,264.2,253.11,254.99,582281.674
2024-11-22,256.85,264.32,251.9,256.99,445792.454
2024-11-21,235.54,259.91,229.8,256.69,548694.748
2024-11-20,237.93,242.74,230.63,235.54,352190.306
2024-11-19,239.97,247.6,233.65,237.84,407019.074
2024-11-18,237.41,248.59,233.37,239.97,565296.745
2024-11-17,215.79,242.05,212.36,237.49,883239.26
2024-11-16,218.68,221.92,213.52,215.65,298642.562
2024-11-15,209.6,220.52,204.65,218.48,340272.574
2024-11-14,215.55,222.99,206.85,209.58,645658.917
2024-11-13,211.74,220.98,201.01,215.41,730232.27
2024-11-12,222.62,225.48,204.95,211.83,723367.964
2024-11-11,210.07,224.19,204.3,222.26,911490.651
2024-11-10,200,215.33,198.79,210.16,774417.617
2024-11-09,199.93,203.48,194.95,199.97,292183.643
2024-11-08,196.61,205.33,195.87,199.95,652766.178
2024-11-07,186.78,197.99,185.65,196.49,493175.753
2024-11-06,166.79,190.13,166.57,186.72,868728.536
2024-11-05,157.85,169.31,156.91,166.69,249040.019
2024-11-04,162.39,164.92,155.06,157.87,216639.025
2024-11-03,166.13,166.46,157.85,162.44,249101.989
2024-11-02,166.08,168.57,162.14,166.09,116781.145
2024-11-01,168.48,174.03,163.65,166.09,289093.354
2024-10-31,174.95,176.5,167.47,168.53,229114.1
2024-10-30,179.32,181.18,173.24,174.95,244625.846
2024-10-29,178.22,183.3,176.37,179.33,391147.595
2024-10-28,176.63,179.56,172.47,178.22,362754.217
2024-10-27,170.68,178.08,170.13,176.52,291789.77
2024-10-26,164.85,172.99,162.28,170.69,319871.86
2024-10-25,177.2,177.46,159.19,164.76,572476.603
2024-10-24,170.79,179.11,170.41,177.11,440517.102
2024-10-23,167.51,174.06,164.09,170.76,539145.577
2024-10-22,166.15,170.94,163.13,167.49,443444.872
2024-10-21,167.32,171.7,161.35,166.16,514226.32
2024-10-20,159.73,167.86,157.57,167.34,348039.455
2024-10-19,154.91,159.76,153.34,159.71,160977.298
2024-10-18,150.4,156.64,149.65,154.89,138334.984
2024-10-17,154.28,155.64,147.68,150.5,149410.584
2024-10-16,154.85,158.27,153,154.24,186686.169
2024-10-15,157.65,159.45,150.72,154.6,309135.422
2024-10-14,147.81,158.05,146.85,157.58,328684.449
2024-10-13,146.5,148.81,144.56,147.78,103560.927
2024-10-12,145.56,147.32,144.76,146.45,69802.712
2024-10-11,138.97,146.64,138.69,145.49,143821.5
2024-10-10,139.3,140.74,135.43,139,130894.791
2024-10-09,143.47,145.26,138.64,139.21,138090.379
2024-10-08,144.02,145.53,141.23,143.46,107768.537
2024-10-07,146.51,152.34,143.38,143.95,221461.223
2024-10-06,142.67,146.76,142.04,146.52,75464.354
2024-10-05,143.29,144.9,141.11,142.64,76867.509
2024-10-04,136.88,144.62,136.04,143.22,178496.253
2024-10-03,140.27,142.96,133.18,136.88,232799.105
2024-10-02,145.21,148.92,138.69,140.24,357664.207
2024-10-01,152.81,157.4,142.48,145.24,333190.312
2024-09-30,158.59,159.79,151.83,152.6,224333.993
2024-09-29,156.86,161.78,155.24,158.57,138194.494
2024-09-28,157.8,159.44,155.21,156.85,84462.143
2024-09-27,155.64,161.32,154.1,157.77,190199.596
2024-09-26,147.96,158.04,146.68,155.64,255420.005
2024-09-25,152.86,154.09,147.3,148.03,194720.049
2024-09-24,144.86,154.02,143.24,152.79,282343.115
2024-09-23,144.69,149.11,141.98,144.82,165781.947
2024-09-22,149.57,149.93,141.19,144.69,136397.52
2024-09-21,146.71,149.99,144.71,149.51,126841.358
2024-09-20,143.02,152.41,141.29,146.71,308454.288
2024-09-19,134.35,144.07,134.29,142.9,239601.092
2024-09-18,131.66,134.49,127.09,134.35,210310.08
2024-09-17,131.46,135.68,130.21,131.62,143111.695
2024-09-16,131.44,132.48,129.04,131.51,154891.396
2024-09-15,137.26,138.04,130.65,131.5,126739.668
2024-09-14,139.22,139.88,135.86,137.27,77245.565
2024-09-13,136.17,140.06,131.86,139.23,141579.098
2024-09-12,132.53,136.86,132.51,136.16,157434.831
2024-09-11,135.77,135.92,128.35,132.48,178859.096
2024-09-10,135.08,137.9,132.58,135.72,156244.734
2024-09-09,130.16,136.95,126.99,135.12,218519.876
2024-09-08,127.84,131.71,126.71,130.18,160201.874
2024-09-07,125.07,129.5,124.24,127.81,142291.694
2024-09-06,129.46,134.39,120.4,125.11,443540.149
2024-09-05,133.75,135.33,128,129.48,295960.703
2024-09-04,127.63,135.05,122.7,133.71,366237.226
2024-09-03,135.05,137.7,127.19,127.66,179658.652
2024-09-02,128.72,135.47,127.07,135.04,235808.07
2024-09-01,135.44,136.22,128.05,128.64,224064.836
2024-08-31,138.07,139.2,134.65,135.45,84044.111
2024-08-30,140.11,141.14,132.22,138.07,294761.353
2024-08-29,143.98,147.47,137.73,140.11,212479.516
2024-08-28,146.81,149.04,140.63,143.99,318507.135
2024-08-27,157.22,159.72,145.13,146.91,327947.042
2024-08-26,159.13,162.08,155.79,157.21,294075.763
2024-08-25,160.77,162.11,155.47,159.09,282032.782
2024-08-24,153.49,162.41,152.12,160.78,299312.358
2024-08-23,143.32,154.1,142.81,153.4,239603.112
2024-08-22,142.91,144.93,140.51,143.32,110983.023
2024-08-21,142.44,144.3,138.89,142.84,182664.567
2024-08-20,144.37,148.89,141.09,142.38,205012.622
2024-08-19,142.45,146.2,140.61,144.43,260792.477
2024-08-18,141.95,147.27,140.74,142.5,187768.734
2024-08-17,139.12,142.08,137.73,141.98,135246.763
2024-08-16,142.54,144.94,136.26,139.14,308095.473
2024-08-15,143.99,147.55,137.58,142.61,295949.073
2024-08-14,146.72,152.08,142.37,143.79,281560.172
2024-08-13,146.33,149.8,142.9,146.74,222704.119
2024-08-12,141.57,150.91,141.05,146.38,380399.808
2024-08-11,154.11,158.12,141.26,141.59,243814.92
2024-08-10,156.34,158.77,152.81,154.11,171067.217
2024-08-09,163.09,163.44,151.18,156.42,346938.227
2024-08-08,144.69,163.56,141.53,163.24,664158.613
2024-08-07,144.62,155.07,142.49,144.78,600506.549
2024-08-06,129.89,149.64,129.63,144.58,638434.631
2024-08-05,138.42,139.32,109.89,129.89,1991658.304
2024-08-04,142.43,145.98,131.42,138.28,620147.992
2024-08-03,152.74,153.86,139.62,142.55,594770.04
2024-08-02,167.42,169.3,149.39,152.66,777613.471
2024-08-01,171.7,172.88,157.88,167.36,655363.792
2024-07-31,179.29,184.5,171.67,171.74,444749.487
2024-07-30,182.74,184.83,175.42,179.25,405636.049
2024-07-29,185.07,194.07,181.72,182.65,558230.372
2024-07-28,183.73,186.69,181.37,185.06,300338.779
2024-07-27,183.21,188.4,178.36,183.96,555407.189
2024-07-26,171.97,183.82,170.74,183.15,388423.55
2024-07-25,178.21,179.6,165.73,171.87,725151.453
2024-07-24,173.08,182.57,171.16,178.1,517590.53
2024-07-23,179.05,180.64,170.64,173.11,501726.134
2024-07-22,184.67,185.05,176.87,179.04,385123.82
2024-07-21,173.74,185.14,170.93,184.51,428959.001
2024-07-20,169.4,175.21,167.52,173.73,254902.519
2024-07-19,159.28,172.19,156.34,169.29,540457.463
2024-07-18,155.66,161.7,155.32,159.25,251806.537
2024-07-17,160.73,163.96,154.81,155.6,276397.183
2024-07-16,159.58,162.92,152.72,160.79,458920.191
2024-07-15,147.77,160.1,147.19,159.5,400461.75
2024-07-14,142.12,148.64,142.12,147.79,273676.008
2024-07-13,139.61,143.7,138.17,142.04,171924.038
2024-07-12,135.89,140.64,134.12,139.6,281442.66
2024-07-11,141.98,145.96,135.8,135.83,337324.274
2024-07-10,141.44,146.24,138.79,142.11,294372.07
2024-07-09,139.83,144.26,136.58,141.49,323148.668
2024-07-08,131.79,141.99,128.11,139.88,539077.923
2024-07-07,143.07,143.22,131.34,131.68,171387.113
2024-07-06,134.37,144.33,132.48,143.1,202030.323
2024-07-05,128.11,136.18,121.31,134.4,613900.833
2024-07-04,140.83,142.67,127.07,127.86,348450.826
2024-07-03,153.91,154.33,139.12,140.74,283967.848
2024-07-02,146.63,154.84,146.09,153.86,186730.845
2024-07-01,146.54,149.14,145.82,146.59,153856.432
2024-06-30,140.12,147.51,136.97,146.52,140384.494
2024-06-29,139.92,143.05,139.63,140.12,89972.568
2024-06-28,149.63,150.58,138.92,139.9,222133.33
2024-06-27,136.76,151.06,135.14,149.64,300594.116
2024-06-26,136.64,140.34,134.86,136.78,112775.263
2024-06-25,132.26,139.9,131.25,136.59,253791.48
2024-06-24,128.67,132.62,122.38,132.33,325848.228
2024-06-23,133.77,135.06,128.2,128.63,120293.652
2024-06-22,134.65,136.65,133.04,133.73,91628.373
2024-06-21,133.59,135.36,128.77,134.59,219234.315
2024-06-20,135.58,141.39,131.99,133.59,189479.619
2024-06-19,137.39,141.9,134.55,135.64,195941.989
2024-06-18,143.35,143.74,128.2,137.42,441406.178
2024-06-17,151.18,151.69,139.88,143.29,188054.162
2024-06-16,145.43,151.25,143.07,151.2,83263.478
2024-06-15,143.02,145.65,142.92,145.46,75864.24
2024-06-14,147.28,148.9,139.66,142.99,165936.445
2024-06-13,155.15,155.15,146.03,147.24,132475.613
2024-06-12,149.33,161.76,145.52,155.2,207138.897
2024-06-11,158.99,159.58,144.88,149.35,225008.886
2024-06-10,162.14,163.14,157.58,159,89824.795
2024-06-09,157.81,165.92,156.61,162.11,101610.234
2024-06-08,162.36,163.68,155.59,157.85,124077.006
2024-06-07,170.11,172.66,153.56,162.51,168430.772
2024-06-06,173.65,174.38,167.56,170.12,73844.983
2024-06-05,171.9,175.61,171.23,173.55,108977.726
2024-06-04,164.88,171.9,164.42,171.81,101766.258
2024-06-03,163.13,167.39,161.79,164.9,90155.127
2024-06-02,166.05,166.96,161.31,163.15,81513.085
2024-06-01,165.63,167.83,165.58,166.05,50754.78
2024-05-31,166.92,170.76,163.83,165.58,104768.921
2024-05-30,168.21,172.52,163.55,166.92,133094.244
2024-05-29,168.64,173.72,167.18,168.23,122129.694
2024-05-28,170.04,173.05,164.92,168.57,169009.671
2024-05-27,163.37,172.34,163.31,170.09,116111.552
2024-05-26,168.42,168.42,160.97,163.4,161316.011
2024-05-25,167.75,170.52,165.98,168.37,114119.623
2024-05-24,176.05,176.06,162.58,167.71,246568.886
2024-05-23,176.98,180.92,166.23,176.19,267048.015
2024-05-22,178.21,183.44,175.14,176.98,221037.296
2024-05-21,186.73,188.79,174.59,178.19,281779.277
2024-05-20,170.05,188.43,167.81,186.67,303929.469
2024-05-19,172.57,175.46,166.22,170.01,123058.139
2024-05-18,169.37,176.13,168.87,172.48,161152.371
2024-05-17,159.47,172.74,159.45,169.57,229641.982
2024-05-16,158.74,164.74,156.67,159.37,226101.784
2024-05-15,142.07,158.91,141.27,158.63,184154.561
2024-05-14,147.51,148.96,141.84,142.06,137987.26
2024-05-13,143.57,150.77,137.96,147.54,180836.188
2024-05-12,145.41,147.74,142.7,143.46,83551.491
2024-05-11,146.08,147.54,143.23,145.45,77519.041
2024-05-10,152.68,155.75,144.59,146.06,169288.504
2024-05-09,142.16,153.49,140.54,152.68,136897.352
2024-05-08,148.19,149.93,139.96,142.2,155676.996
2024-05-07,152.91,159.22,147.92,148.12,170713.827
2024-05-06,145.9,156.84,145.57,152.92,211992.042
2024-05-05,146.33,148.05,143.35,145.86,112433.848
2024-05-04,143.73,149.23,142.42,146.13,97532.443
2024-05-03,137.65,145.21,135.91,143.81,159029.295
2024-05-02,134.56,140.88,128.28,137.77,252706.936
2024-05-01,126.88,136.38,118.89,134.54,338604.279
2024-04-30,137.73,139.82,121.36,126.77,311824.152
2024-04-29,137.8,138.93,133.51,137.78,141684.606
2024-04-28,141.38,144.74,137.16,138.01,133227.87
2024-04-27,139.25,143,132.89,141.33,192445.06
2024-04-26,144.92,146.06,138.85,139.24,157302.74
2024-04-25,147.64,149.52,141.98,144.87,200909.33
2024-04-24,154.87,159.81,144.71,147.78,260829.78
2024-04-23,157.02,160.2,153.08,154.78,130346.42
2024-04-22,148.84,158.45,146.78,157.02,151825.85
2024-04-21,151.23,153.55,146.88,148.87,114969.92
2024-04-20,142.54,152.38,139.78,151.36,178485.47
2024-04-19,142.06,147.55,128.53,142.47,344297.26
2024-04-18,131.87,144.11,127.9,142.14,295512.72
2024-04-17,136.34,142.73,127.25,131.87,369047.34
2024-04-16,138.36,140.49,126.63,136.34,351369.59
2024-04-15,151.16,156.15,133.71,138.54,381149.01
2024-04-14,138.66,153,131.04,151.56,470330.46
2024-04-13,153.09,154.97,119.64,138.65,738005.3
2024-04-12,172.42,176,141.9,153.22,368232.42
2024-04-11,173.2,176.32,170.1,172.48,179018.75
2024-04-10,172.31,175.64,162.54,173.34,188160.86
2024-04-09,180.7,180.9,169.09,172.38,198401.03
2024-04-08,179.51,184.81,175.27,180.74,181787.93
2024-04-07,178.82,182.72,176.93,179.54,145158.75
2024-04-06,174.49,179.95,173.63,178.75,176492.17
2024-04-05,183.87,185.15,167.95,174.45,394308.83
2024-04-04,185.08,190.09,180.25,184.09,203156.55
2024-04-03,181.59,191.83,177.12,185.1,296936.08
2024-04-02,192.39,192.39,175.91,181.55,304255.87
2024-04-01,202.32,204.52,186.93,192.39,301474.84
2024-03-31,194.4,203.32,193.81,202.59,175672.31
2024-03-30,192.22,200.19,190.95,194.35,282057.44
2024-03-29,189.61,193.23,183.55,192.11,270022.86
2024-03-28,186.18,191,180.91,189.6,215164.96
2024-03-27,190.44,192.66,179.97,186.26,301193.41
2024-03-26,189.06,196.47,186.38,190.49,249851.76
2024-03-25,184.11,194.75,180.99,188.99,310433.08
2024-03-24,172.7,186.79,171.39,183.88,189158.97
2024-03-23,174.94,179.02,170.51,172.71,223813.09
2024-03-22,179.52,181.76,167.76,175.18,375057.82
2024-03-21,191.8,195.54,175.77,179.5,394135.45
2024-03-20,170,193.35,162.53,191.87,595078.11
2024-03-19,195.84,198.61,165.97,169.82,938484.15
2024-03-18,201.75,210.03,194.11,195.86,599263.73
2024-03-17,182.56,204.68,178.37,201.84,538451.82
2024-03-16,183.95,198.18,176.64,181.96,838125.78
2024-03-15,176.76,188.87,164.9,183.95,1018806.21
2024-03-14,163.85,178.24,159.37,176.58,699239.34
2024-03-13,150.97,166.79,148.74,163.9,494681.76
2024-03-12,148.98,155.46,141.68,150.97,425302.24
2024-03-11,144.49,150.16,137.12,148.8,384794.13
2024-03-10,144.51,148.69,140.56,144.53,228989.03
2024-03-09,145.04,149.41,143.86,144.46,166776.74
2024-03-08,143.89,153.01,142.11,144.97,384850.68
2024-03-07,130.8,149.57,130.67,143.93,593609.8
2024-03-06,125.61,135,119.95,130.82,319080.76
2024-03-05,133.25,142.91,109.94,125.5,618304.66
2024-03-04,130.39,135.14,127.39,133.34,384656.65
2024-03-03,130.07,132.22,124.16,130.27,258287.39
2024-03-02,129.57,131.68,127.35,130.09,219546.92
2024-03-01,125.81,137.75,125.74,129.48,530794.08
2024-02-29,119.09,134.9,116.98,125.7,790147.76
2024-02-28,108.39,119.16,107.32,119.16,496925.11
2024-02-27,110.02,112.5,105.12,108.4,309728.9
2024-02-26,103.46,110.81,100.29,109.94,268060.61
2024-02-25,104.01,104.45,102.03,103.45,88961.2
2024-02-24,99.89,104.81,98.49,104.03,126062.74
2024-02-23,101.71,103.08,98.75,99.92,101469.18
2024-02-22,105.03,107.05,101.48,101.7,193612.41
2024-02-21,108.31,108.41,100.21,105.06,222914.8
2024-02-20,111.51,112.09,103.71,108.29,273444.45
2024-02-19,112.25,114.9,110.88,111.53,187969.11
2024-02-18,108.98,114.02,107.53,112.22,220893.14
2024-02-17,110.44,111.13,105.48,108.96,154515.08
2024-02-16,113.6,114.25,108.01,110.41,208461.69
2024-02-15,117.07,118.35,111.59,113.62,244745.2
2024-02-14,112.48,118.65,110.77,117.09,243305.08
2024-02-13,111.75,115.21,108.42,112.59,284467.04
2024-02-12,107.53,112.23,103.45,111.72,312252.71
2024-02-11,109.11,110.74,107.29,107.5,143449.79
2024-02-10,107.01,110.97,106.96,109.07,300087.55
2024-02-09,102.86,109.11,102.8,106.97,342521.96
2024-02-08,101.2,104.96,100.53,102.78,256484.84
2024-02-07,96.84,101.53,94.59,101.1,215778.25
2024-02-06,95.55,97.89,93.05,96.85,272572.43
2024-02-05,95.45,98.62,94.16,95.56,217315.14
2024-02-04,97.91,98.55,94.92,95.46,114659.93
2024-02-03,100.66,101.18,96.61,97.95,121461.62
2024-02-02,97.87,102.51,97.42,100.55,251951.64
2024-02-01,97,98.12,93.09,97.79,250030.43
2024-01-31,101.49,102.71,95.93,96.99,298224.12
2024-01-30,101.66,106.44,101.03,101.45,298498.65
2024-01-29,95.89,101.99,95.09,101.65,245145.74
2024-01-28,94.31,99.41,93.3,95.96,372759.34
2024-01-27,92.24,94.5,90.69,94.27,138610.73
2024-01-26,86.87,93.69,86.04,92.25,146418.03
2024-01-25,88.75,89.62,85.09,86.89,183128.54
2024-01-24,84.33,89.43,83.34,88.8,178347.27
2024-01-23,83.78,85.92,78.87,84.31,271974.71
2024-01-22,91.13,91.88,82,83.82,248041.56
2024-01-21,92.81,93.93,90.82,91.1,93409.33
2024-01-20,93.64,94.2,90.22,92.86,123901.51
2024-01-19,94.23,95.4,87.02,93.64,263338.2
2024-01-18,102.07,103.51,91.63,94.31,316313.21
2024-01-17,97.67,102.74,96.65,102.03,385487.25
2024-01-16,94.34,99.4,94.09,97.57,182673.9
2024-01-15,93.87,96.87,92.98,94.36,146870.17
2024-01-14,95.8,102.82,93.58,93.73,320395.91
2024-01-13,92.17,97.04,89.52,95.85,261605.37
2024-01-12,99.85,100.5,87.41,92.11,380278.9
2024-01-11,101.87,107.18,97.64,99.92,409028.45
2024-01-10,99.33,105.34,91.93,102.1,483234.86
2024-01-09,97.95,104.72,95.33,99.42,458511.07
2024-01-08,89.45,100.01,85.28,98.01,428146.45
2024-01-07,93.87,96.78,87.81,89.44,292957.71
2024-01-06,100.01,100.4,91.74,93.8,264431.77
2024-01-05,105.11,105.52,95.31,100.03,247900.4
2024-01-04,98.47,108.43,96.76,105.03,307279.84
2024-01-03,106.91,110.02,86.77,98.61,504120.25
2024-01-02,109.96,117.06,105.48,106.79,326844.74
2024-01-01,101.75,109.96,101.5,109.92,226100.23
2023-12-31,101.95,105.22,99.6,101.68,168969.15
2023-12-30,106.21,107.51,100.71,101.92,175744.2
2023-12-29,101.93,110.03,99.44,106.21,447688.41
2023-12-28,107.04,109.64,97.22,101.89,492750.66
2023-12-27,112.53,115.32,104.77,107,453061.51
2023-12-26,121,121.42,101.99,112.49,713377.13
2023-12-25,112.49,126.35,108.01,121,584599.01
2023-12-24,107.94,118.17,107.41,112.55,845565.62
2023-12-23,98,110.18,92.9,107.89,540225.74
2023-12-22,93.92,99.5,90.28,97.98,634191.01
2023-12-21,82.22,95.62,81.11,93.9,944732.62
2023-12-20,72.99,84.17,72.99,82.26,697432.21
2023-12-19,74.43,76.38,71.88,73.06,284365.55
2023-12-18,70.9,75.53,67.08,74.4,354598.79
2023-12-17,73.65,74.96,70.39,70.8,315245.03
2023-12-16,72.53,77.2,71.27,73.65,322282.15
2023-12-15,75.72,79.56,72.16,72.55,554594.97
2023-12-14,70.71,76.26,69.08,75.63,443033.82
2023-12-13,68.55,72.6,63.8,70.66,492443.91
2023-12-12,70.23,72.42,65.83,68.56,495446.92
2023-12-11,74.85,74.97,64.91,70.25,815176.92
2023-12-10,72.35,74.87,70.72,74.85,449725.16
2023-12-09,75.01,77.76,71.77,72.28,558720.14
2023-12-08,67.8,75.34,67.8,74.93,886273.76
2023-12-07,61.88,69.41,61.68,67.77,754891.61
2023-12-06,61.02,66.67,61.02,61.85,978098.95
2023-12-05,61.47,62.6,59.12,61.04,509572.26
2023-12-04,63.04,65.21,59.77,61.6,702720.05
2023-12-03,63.68,65.53,62.27,62.99,400032.51
2023-12-02,59.78,63.92,59.67,63.7,419740.08
2023-12-01,59.31,61.9,58.61,59.77,283889.49
2023-11-30,59.31,61.72,58.79,59.29,272165.54
2023-11-29,58.21,61.76,57.78,59.31,394152.41
2023-11-28,55.07,58.71,53.98,58.22,220661.49
2023-11-27,57.57,58.07,53.49,55.05,336501.54
2023-11-26,58.83,59.04,56.24,57.6,156673.93
2023-11-25,56.86,59.83,55.77,58.84,306728.34
2023-11-24,56.53,58.75,56.21,56.89,205313.39
2023-11-23,57.62,59.64,56.17,56.51,316064.38
2023-11-22,51.62,58.94,51.52,57.58,370020.91
2023-11-21,56.61,57.42,51.37,51.63,619771.26
2023-11-20,61.17,61.3,56.05,56.61,435077.14
2023-11-19,58.58,62.07,56.65,61.21,369602.91
2023-11-18,58.55,59.4,54.76,58.58,331516.79
2023-11-17,57.8,60.57,54.19,58.55,766829.13
2023-11-16,65.5,68.17,56.42,57.8,1072120.1
2023-11-15,56.83,67.14,56.16,65.54,1023856.43
2023-11-14,51.63,58,51.22,56.83,1135777.39
2023-11-13,56.29,59.88,51.52,51.63,1465627.32
2023-11-12,56.37,61.89,54.58,56.29,1593162.39
2023-11-11,56.7,63.96,53.6,56.34,1842834.39
2023-11-10,45.28,57.95,45.09,56.7,1970821.21
2023-11-09,43.08,48.84,41.79,45.29,1484052.83
2023-11-08,42.97,43.88,42.28,43.13,471387.42
2023-11-07,42.17,44.81,40.17,42.98,691748.67
2023-11-06,41.19,42.23,39.71,42.17,402675.25
2023-11-05,42.46,42.88,40.27,41.19,337415.66
2023-11-04,39.47,42.72,39.04,42.44,875988.2
2023-11-03,40.23,40.3,38.03,39.49,967939.6
2023-11-02,41.21,44.59,38.68,40.26,1136267.31
2023-11-01,38.44,46.65,37.87,41.18,2288779.84
2023-10-31,34.96,38.62,34.86,38.43,748925.48
2023-10-30,32.86,35.33,32.3,34.96,559334.54
2023-10-29,31.63,33.25,31.32,32.84,225256.49
2023-10-28,31.75,32.52,31.36,31.64,164285.54
2023-10-27,32.77,33.36,31.32,31.74,425760.97
2023-10-26,32.44,33.27,30.73,32.79,503177
2023-10-25,30.19,33.98,30,32.44,772493.68
2023-10-24,31.91,32.55,29.5,30.18,758033.37
2023-10-23,29.06,32.88,28.77,31.89,961877.74
2023-10-22,29.34,30.02,28.09,29.06,444606.98
2023-10-21,27.04,30.33,26.67,29.33,735716.5
2023-10-20,24.94,27.51,24.75,27.05,734718.17
2023-10-19,23.41,25.79,23.1,24.94,349387.63
2023-10-18,23.95,24.37,23.38,23.42,163916.84
2023-10-17,23.98,24.56,23.49,23.94,284652.62
2023-10-16,21.93,25,21.91,23.97,374009.24
2023-10-15,22,22.17,21.68,21.95,96205.31
2023-10-14,21.85,22.3,21.81,22,99793.09
2023-10-13,21.29,22.2,21.12,21.84,119280.21
2023-10-12,22,22.05,21,21.29,181583.12
2023-10-11,22.12,22.41,21.62,22.01,178855.57
2023-10-10,22.1,22.49,21.71,22.12,143333.22
2023-10-09,23.24,23.37,21.65,22.1,237559.26
2023-10-08,23.31,23.64,23.09,23.23,97629.67
2023-10-07,23.41,24.21,23.09,23.3,191048.49
2023-10-06,22.7,23.76,22.67,23.42,226652.31
2023-10-05,23.15,23.76,22.51,22.69,238769.38
2023-10-04,23.61,23.84,22.55,23.15,311420.29
2023-10-03,23.38,24.77,23.22,23.61,453926.53
2023-10-02,23.88,24.79,22.93,23.38,437452.93
2023-10-01,21.37,24.49,21.14,23.88,506413.73
2023-09-30,20.28,21.81,20.09,21.37,349082.74
2023-09-29,19.98,20.46,19.85,20.28,217279.78
2023-09-28,19.13,19.98,19.1,19.98,162982.91
2023-09-27,19.02,19.48,18.73,19.13,145858.05
2023-09-26,19.4,19.52,18.83,19.02,127697.31
2023-09-25,19.35,19.73,19.14,19.39,110965.7
2023-09-24,19.48,19.68,19.25,19.36,79880.08
2023-09-23,19.43,19.58,19.3,19.47,63327.05
2023-09-22,19.45,19.8,19.17,19.43,101121.82
2023-09-21,20.3,20.3,19.31,19.46,168695.79
2023-09-20,20.03,20.56,19.82,20.3,142392.34
2023-09-19,19.65,20.41,19.59,20.04,128641.54
2023-09-18,18.82,20.16,18.61,19.65,193832.88
2023-09-17,19.14,19.14,18.66,18.82,59086.11
2023-09-16,19.15,19.45,18.88,19.14,79569.69
2023-09-15,18.85,19.49,18.57,19.15,129779
2023-09-14,18.4,19.31,18.4,18.85,292669.11
2023-09-13,17.93,18.57,17.71,18.4,248379.01
2023-09-12,17.73,18.75,17.57,17.91,208705.03
2023-09-11,18.23,18.47,17.35,17.73,280226.97
2023-09-10,19.44,19.44,17.81,18.24,426818.04
2023-09-09,19.61,19.61,19.38,19.44,49914.06
2023-09-08,19.92,20.26,19.38,19.61,132106.84
2023-09-07,19.63,20,19.33,19.92,127800.14
2023-09-06,20.27,20.38,19.16,19.64,181768.53
2023-09-05,19.52,20.59,19.04,20.27,312563.86
2023-09-04,19.57,20.02,19.2,19.52,134540.43
2023-09-03,19.49,19.67,19.24,19.57,68329.57
2023-09-02,19.32,19.69,19.13,19.49,105685.38
2023-09-01,19.73,19.93,19.03,19.32,106283.61
2023-08-31,20.82,21.05,19.46,19.73,165568.19
2023-08-30,21.8,21.99,20.6,20.83,175341.23
2023-08-29,20.56,22.07,20.12,21.8,309395.99
2023-08-28,20.79,20.79,20.07,20.56,108018.16
2023-08-27,20.28,20.9,20.25,20.79,100512.56
2023-08-26,20.42,20.43,20.19,20.29,72993.26
2023-08-25,21.05,21.05,20.09,20.42,159751.17
2023-08-24,21.73,22.02,20.68,21.05,155663.96
2023-08-23,20.58,21.81,20.37,21.74,164420.67
2023-08-22,21.2,21.26,19.41,20.57,194163.81
2023-08-21,21.77,21.78,20.36,21.2,195636.79
2023-08-20,21.88,22.02,21.58,21.78,84695.41
2023-08-19,21.34,22.16,21.3,21.89,125709.03
2023-08-18,21.66,22.2,20.95,21.34,272880.28
2023-08-17,22.79,23.41,19.85,21.68,391557.88
2023-08-16,23.88,24.01,22.37,22.8,272316.28
2023-08-15,25.18,25.39,23.72,23.89,230022.79
2023-08-14,24.21,25.28,24.06,25.18,167240.18
2023-08-13,24.91,24.95,24.21,24.21,140033.41
2023-08-12,24.61,25.22,24.39,24.9,137287.2
2023-08-11,24.6,24.9,24.33,24.61,124851.48
2023-08-10,24.38,24.87,24.12,24.6,155713.06
2023-08-09,24.22,25,24.1,24.38,155814.19
2023-08-08,23.11,24.79,23.01,24.21,238545.1
2023-08-07,23.17,23.62,22.35,23.11,119923.18
