date,open,high,low,close,volume
2021-09-17,1752.97,1767.37,1747.18,1754.04,298857
2021-09-16,1793.33,1796.05,1745.21,1752.97,372205
2021-09-15,1803.79,1806.74,1790.53,1793.33,278921
2021-09-14,1793.1,1808.49,1779.48,1803.79,347875
2021-09-13,1787.38,1798.25,1783.55,1793.1,253955
2021-09-12,1793.99,1803.72,1787.07,1787.38,277241
2021-09-11,1793.99,1803.72,1787.07,1787.38,277241
2021-09-10,1793.99,1803.72,1787.07,1787.38,277241
2021-09-09,1788.59,1800.87,1783.7,1793.99,351729
2021-09-08,1793.69,1802.09,1782.25,1788.59,331274
2021-09-07,1823.02,1827.14,1792.23,1793.69,321405
2021-09-06,1827.46,1830.17,1821.3,1823.02,114560
2021-09-05,1809.2,1833.84,1808.02,1827.46,310864
2021-09-04,1809.2,1833.84,1808.02,1827.46,310864
2021-09-03,1809.2,1833.84,1808.02,1827.46,310864
2021-09-02,1813.35,1817.01,1804.66,1809.2,234403
2021-09-01,1812.03,1819.94,1808.53,1813.35,311887
2021-08-31,1809.85,1819.05,1801.48,1812.03,342753
2021-08-30,1816.86,1823.06,1807.63,1809.85,256008
2021-08-29,1791.34,1819.12,1783.8,1816.86,397472
2021-08-28,1791.34,1819.12,1783.8,1816.86,397472
2021-08-27,1791.34,1819.12,1783.8,1816.86,397472
2021-08-26,1790.38,1798.09,1779.94,1791.34,327388
2021-08-25,1802.42,1802.85,1782.29,1790.38,334898
2021-08-24,1805.03,1809.48,1800.53,1802.42,267732
2021-08-23,1780.74,1806.35,1776.31,1805.03,302963
2021-08-22,1779.89,1788.29,1778.18,1780.74,299191
2021-08-21,1779.89,1788.29,1778.18,1780.74,299191
2021-08-20,1779.89,1788.29,1778.18,1780.74,299191
2021-08-19,1786.74,1792.34,1774.29,1779.89,408206
2021-08-18,1785.62,1793.7,1777.21,1786.74,354424
2021-08-17,1787.03,1795.43,1780.43,1785.62,353866
2021-08-16,1779.39,1789.15,1770.69,1787.03,323571
2021-08-15,1752.38,1779.83,1751.51,1779.39,234935
2021-08-14,1752.38,1779.83,1751.51,1779.39,234935
2021-08-13,1752.38,1779.83,1751.51,1779.39,234935
2021-08-12,1751.15,1758.03,1741.36,1752.38,265467
2021-08-11,1728.7,1754.37,1723.96,1751.15,326179
2021-08-10,1729.13,1738.15,1717.56,1728.7,300035
2021-08-09,1763.31,1764.55,1687.19,1729.13,475447
2021-08-08,1804.01,1804.72,1758.53,1763.31,419648
2021-08-07,1804.01,1804.72,1758.53,1763.31,419648
2021-08-06,1804.01,1804.72,1758.53,1763.31,419648
2021-08-05,1811.28,1814.8,1797.68,1804.01,312327
2021-08-04,1810.15,1831.6,1806.19,1811.28,356206
2021-08-03,1813.35,1814.92,1806.94,1810.15,267894
2021-08-02,1813.63,1819.39,1805.64,1813.35,335618
2021-08-01,1827.51,1831.21,1810.1,1813.63,252892
2021-07-31,1827.51,1831.21,1810.1,1813.63,252892
2021-07-30,1827.51,1831.21,1810.1,1813.63,252892
2021-07-29,1806.03,1832.49,1805.88,1827.51,325368
2021-07-28,1798.59,1809.7,1792.37,1806.03,391345
2021-07-27,1797,1805.17,1793.45,1798.59,350205
2021-07-26,1801.96,1811.5,1796.26,1797,358199
2021-07-25,1806.41,1810.28,1789.48,1801.96,364921
2021-07-24,1806.41,1810.28,1789.48,1801.96,364921
2021-07-23,1806.41,1810.28,1789.48,1801.96,364921
2021-07-22,1802.52,1807.97,1792.61,1806.41,386223
2021-07-21,1809.68,1813.61,1794.51,1802.52,411224
2021-07-20,1811.31,1824.93,1804.89,1809.68,452435
2021-07-19,1811.78,1817.26,1794.87,1811.31,525295
2021-07-18,1828.88,1831.87,1808.84,1811.78,470147
2021-07-17,1828.88,1831.87,1808.84,1811.78,470147
2021-07-16,1828.88,1831.87,1808.84,1811.78,470147
2021-07-15,1826.91,1834.04,1820.11,1828.88,428127
2021-07-14,1807.36,1829.74,1804.39,1826.91,433591
2021-07-13,1805.38,1816.97,1798.56,1807.36,459820
2021-07-12,1808.15,1810.66,1791.43,1805.38,369310
2021-07-11,1802.15,1812.26,1796.43,1808.15,296172
2021-07-10,1802.15,1812.26,1796.43,1808.15,296172
2021-07-09,1802.15,1812.26,1796.43,1808.15,296172
2021-07-08,1803.16,1818.3,1793.91,1802.15,418717
2021-07-07,1796.5,1809.63,1793.74,1803.16,345156
2021-07-06,1790.88,1814.9,1789.95,1796.5,371967
2021-07-05,1787.11,1794.47,1784.33,1790.88,149003
2021-07-04,1776.05,1794.99,1774.1,1787.11,430426
2021-07-03,1776.05,1794.99,1774.1,1787.11,430426
2021-07-02,1776.05,1794.99,1774.1,1787.11,430426
2021-07-01,1769.77,1782.72,1765.51,1776.05,392238
2021-06-30,1759.99,1774.29,1753.2,1769.77,372515
2021-06-29,1777.89,1778.8,1750.58,1759.99,397120
2021-06-28,1780.94,1785.61,1770.5,1777.89,333904
2021-06-27,1774.37,1790.18,1773.48,1780.94,348548
2021-06-26,1774.37,1790.18,1773.48,1780.94,348548
2021-06-25,1774.37,1790.18,1773.48,1780.94,348548
2021-06-24,1778.69,1787.91,1772.75,1774.37,365269
2021-06-23,1778.33,1794.81,1773.1,1778.69,476180
2021-06-22,1782.59,1789.99,1772.2,1778.33,518447
2021-06-21,1763.95,1786.43,1763.76,1782.59,688793
2021-06-20,1772.82,1797.06,1760.69,1763.95,724204
2021-06-19,1772.82,1797.06,1760.69,1763.95,724204
2021-06-18,1772.82,1797.06,1760.69,1763.95,724204
2021-06-17,1810.43,1825.18,1766.98,1772.82,903665
2021-06-16,1858.47,1863.02,1802.68,1810.43,471933
2021-06-15,1865.68,1869,1851.44,1858.47,431187
2021-06-14,1877.05,1877.57,1844.47,1865.68,402553
2021-06-13,1897.64,1902.88,1874.26,1877.05,464500
2021-06-12,1897.64,1902.88,1874.26,1877.05,464500
2021-06-11,1897.64,1902.88,1874.26,1877.05,464500
2021-06-10,1887.92,1899.73,1869.64,1897.64,505246
2021-06-09,1892.41,1898.89,1887.15,1887.92,308413
2021-06-08,1898.56,1903.71,1883.61,1892.41,425756
2021-06-07,1890.97,1899.98,1881.36,1898.56,378191
2021-06-06,1870.3,1896.08,1854.96,1890.97,527594
2021-06-05,1870.3,1896.08,1854.96,1890.97,527594
2021-06-04,1870.3,1896.08,1854.96,1890.97,527594
2021-06-03,1908.01,1909.49,1865.14,1870.3,539243
2021-06-02,1899.83,1908.97,1894.18,1908.01,378521
2021-06-01,1906.51,1916.47,1892.26,1899.83,421591
2021-05-31,1903.71,1910.53,1901.94,1906.51,182836
2021-05-30,1896.13,1905.78,1882.05,1903.71,408254
2021-05-29,1896.13,1905.78,1882.05,1903.71,408254
2021-05-28,1896.13,1905.78,1882.05,1903.71,408254
2021-05-27,1896.44,1903.58,1888.01,1896.13,384992
2021-05-26,1898.49,1912.62,1890.52,1896.44,531994
2021-05-25,1880.44,1900.11,1872.6,1898.49,384402
2021-05-24,1880.37,1886.9,1874.99,1880.44,423514
2021-05-23,1876.53,1889.26,1869.96,1880.37,529020
