date,open,high,low,close,volume
2022-05-20,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-19,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-18,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-17,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-16,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-15,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-14,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-13,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-12,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-11,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-10,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-09,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-08,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-07,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-06,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-05,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-04,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-03,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-02,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-01,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-04-30,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-04-29,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-04-28,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-04-27,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-26,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-25,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-24,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-23,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-22,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-21,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-20,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
2022-04-19,2.06911E+13,2.06911E+13,2.06911E+13,2.06911E+13,0
